totmou;totrev;creditcd;eqpdays;Customer_ID
4803;63281;N;76;1061800
3128;83431;Y;253;1006078
8914;79233;Y;189;1076009
15931;267372;Y;79;1006868
16288;171482;N;68;1047043
12599;845;Y;721;1029712
10687;95752;Y;268;1094407
6315;79279;Y;667;1025752
9354;128551;Y;408;1034114
1616;59148;Y;402;1048774
5953;53529;N;304;1072616
7234;99388;Y;314;1081065
11246;206941;Y;1059;1009247
10409;96959;Y;210;1033410
7967;71133;N;125;1049408
910;138565;Y;464;1064315
9207;97165;N;417;1020369
3311;111142;N;656;1034495
3057;37641;Y;209;1080009
3835;115936;N;503;1021515
4789;63811;Y;362;1063443
11797;206965;Y;783;1020434
6892;100488;Y;500;1038735
12096;13754;Y;499;1098893
8978;91231;Y;317;1070491
663;69858;N;625;1037284
3705;111138;Y;453;1017948
5184;78857;N;375;1051986
4256;40589;N;331;1076454
7033;449;Y;263;1089931
1167021667;31017;Y;80;1001009
8381;45033;;357;1085830
8054;97952;N;460;1049167
3243;70113;Y;386;1059277
1669;25719;N;504;1044584
27352;429116;Y;528;1035908
808;62353;Y;601;1008646
4468;155583;Y;1057;1006333
16112;230783;Y;1076;1005645
7466508667;493414;Y;876;1000471
2475;62409;Y;524;1036534
22711;75329;Y;104;1046498
435;22809;Y;676;1020365
877;90423;Y;122;1030228
2870;43231;N;249;1086203
9200;166754;Y;773;1013719
1594;73658;Y;334;1088853
5044;1067;Y;397;1037271
290;31968;N;281;1077501
4209;51845;Y;351;1065666
600;31384;Y;195;1080444
4333;5662;;278;1079190
2933;94031;Y;273;1088774
2337;73071;N;590;1046815
3501;85001;Y;429;1059950
10788;68466;N;352;1065351
2878;44928;N;198;1091867
2334;60154;Y;577;1029033
779;31276;;338;1074913
1228;30299;Y;285;1066254
2870;60466;Y;314;1047791
595;64947;Y;410;1072647
2408;58913;Y;418;1047170
6275;95041;N;869;1018050
8370;164568;Y;550;1007244
5782;130053;Y;78;1040197
1129;49011;Y;276;1094018
2726;63342;;355;1084951
13224;99933;Y;360;1070991
1938;29743;N;243;1072440
24195;178434;Y;520;1042916
14632;154478;Y;491;1039684
7944;13096;Y;73;1043657
9714;122202;Y;83;1048095
6343;5893;N;338;1056591
3646;164565;N;350;1023431
1104;42947;Y;368;1062496
6891;86652;Y;281;1093687
20209;147596;N;250;1050458
21870;141058;Y;465;1054041
1736;44339;Y;312;1081822
8754;287616;N;473;1008253
4720;105538;Y;40;1037400
12340;67878;Y;279;1077978
13158;173862;N;230;1040520
5310;83683;Y;198;1026154
9587;89072;N;223;1069104
2648;23731;N;525;1047199
26813;261533;N;263;1040972
16385;254955;N;322;1028280
3204;40475;N;207;1094399
947;22149;Y;332;1073316
4035;48587;N;358;1085919
7584;62984;Y;503;1025191
1522603;231108;Y;697;1000016
9049;90292;N;263;1048613
1542;21917;Y;193;1085100
12433;93801;Y;383;1074000
4683;15732;N;387;1050580
10271;119417;Y;25;1031777
1759;72648;Y;82;1036589
3851;62593;N;68;1066080
2740;63033;Y;599;1045777
2109;60694;Y;542;1034971
2575;11115;Y;595;1039895
5598;35161;Y;163;1066751
7050;146028;Y;582;1007171
7211;101153;Y;398;1041898
5731;91045;Y;401;1056452
5600;82754;Y;700;1027051
13641;205499;Y;62;1015291
4323;71108;Y;349;1040048
362;56631;N;269;1080822
16678;78129;N;110;1084321
3348;52114;N;288;1093321
2803;76088;Y;655;1026955
4398;45567;Y;356;1071490
11331;166878;Y;316;1017975
5268;4869;Y;306;1084091
1990;5872;Y;590;1027266
753;54162;Y;480;1040680
22359;218654;Y;218;1011163
17393;153373;Y;40;1020123
15721;20243;Y;139;1008922
3751;128131;Y;1219;1004023
8810;92651;N;17;1033457
783;56209;N;569;1031024
1476;23131;Y;334;1088785
10617;75206;N;115;1094448
733;1561;N;187;1092783
11340;114431;Y;192;1039152
38684;395476;N;159;1002825
9345;132404;Y;625;1024120
1566;109962;N;1110;1009609
8312;123561;Y;550;1050890
9489;89992;N;615;1034013
2447;42549;Y;271;1080154
1327;41622;Y;254;1090799
7161;74166;Y;87;1060825
3259;120983;Y;452;1055774
15420;189419;N;412;1002847
10892;199067;Y;901;1015862
1547;42355;Y;406;1055877
13563;179033;N;511;1056134
8569;133996;N;499;1038883
2273;26073;N;262;1069296
920;67823;Y;19;1099620
9097;115598;N;290;1036074
2737;52229;Y;315;1070724
1201;38854;N;331;1057768
11668;137992;Y;494;1039235
10534;97502;Y;397;1065625
9961;152334;Y;454;1055492
9507;132465;Y;801;1023592
7279;141265;Y;527;1016122
900;42682;Y;356;1086305
4601;5138;Y;12;1080037
5085;64738;Y;333;1057362
4423503667;471522;N;1379;1000829
4902;114328;N;59;1014980
4652;66262;Y;611;1025269
4576;39412;Y;40;1068546
7298;7866;Y;488;1060311
384;115587;Y;1060;1003828
4295;41001;Y;306;1083942
4723;75372;Y;441;1051562
4280;174331;Y;617;1098583
4529;74685;N;694;1036443
10139;97451;Y;215;1093974
7635;8302;Y;313;1081512
5428;63929;Y;330;1068503
16756;265716;Y;800;1023669
3166;51164;Y;223;1093533
5034;219969;Y;265;1010854
2146;7854;N;391;1076728
15188;92174;N;138;1083809
3595;53485;Y;333;1076144
3328;91846;Y;416;1050416
4106;80689;Y;65;1017626
3765;30094;N;271;1080005
3668;88955;Y;357;1064314
2228;76661;N;611;1024802
5838;98558;Y;662;1026253
4409;58873;Y;576;1029093
4119;92109;Y;868;1010125
870;56115;N;687;1019322
4885;71258;N;218;1093801
1489;5666;Y;825;1016755
30465;218125;N;22;1050859
2702;151269;Y;1226;1002052
4914637667;552066;Y;226;1000658
9761;61349;Y;219;1096263
5057;71272;Y;470;1023033
10497;166688;Y;82;1013913
5564;100369;Y;751;1028202
15468;27472;Y;458;1000613
7761;104025;Y;186;1059040
3527;642;Y;587;1026871
3777;78778;Y;239;1092279
816;97228;Y;1087;1099025
9227;212739;N;537;1045883
7915;133969;N;751;1022767
1891;2787;Y;215;1078346
12452;114014;Y;65;1036160
22592;194435;N;149;1037927
8542;15178;Y;990;1005051
15;50005;Y;872;1014116
1202;35663;Y;310;1061850
13383;2382;Y;620;1099383
4338;52479;Y;455;1066088
2413;65187;Y;638;1029119
8480;95298;Y;683;1037499
10157;163811;Y;1443;1001750
7770;8865;N;94;1094781
1869;39239;Y;217;1089884
3555;85888;Y;997;1098901
7705;7081;Y;216;1079791
2497;41723;Y;265;1069039
3030;58444;Y;290;1093124
16772;253883;Y;754;1014694
6357;153506;Y;496;1045371
1258;35309;Y;259;1094819
1797;3081;Y;264;1082784
4664;9333;Y;289;1075583
4623;100078;Y;503;1049597
4612;52054;Y;307;1083577
15753;136145;Y;349;1054321
2565;38323;Y;231;1092932
5608;11368;Y;62;1024402
244;35635;Y;520;1047659
6591;51619;N;309;1062026
3303;79261;Y;709;1026162
5319;44698;Y;220;1089542
3060;51207;Y;341;1065514
803;48124;Y;220;1077303
2456;93718;Y;853;1012998
1667;78336;Y;472;1041392
5267;84171;Y;210;1018189
5838;31941;Y;351;1065603
32831;205556;Y;328;1027298
19437;225207;Y;50;1012814
5956;107601;Y;502;1025009
14328;186516;Y;399;1005309
53498;1314985;Y;805;1012368
3751;45822;Y;284;1076787
4013;125899;N;228;1031194
14247;200766;Y;122;1049500
8581;235339;N;284;1002695
11863;93344;N;160;1091212
5483;62152;N;185;1097502
7212;66267;Y;226;1088929
7939;120843;Y;652;1022153
6211;5873;N;293;1086667
12988;129862;N;698;1019731
1754;33379;N;263;1069234
9522;157937;Y;353;1028623
4865;59539;N;384;1067305
3443;43945;N;211;1094185
9929;223031;Y;1215;1002564
1248;64692;Y;775;1020940
1458;21221;Y;488;1051429
4262;97931;N;713;1017074
37344;37038;N;418;1005462
24364;264167;N;215;1009556
3271;49953;Y;674;1032000
357;49928;Y;196;1010153
11246;131748;N;625;1033009
21471;179047;Y;628;1042838
2725;39226;N;184;1093013
4044;35616;Y;340;1056326
8069;11478;Y;668;1033340
9177;94947;N;406;1037598
4260;72297;Y;386;1049290
2014;39045;Y;249;1091442
7322;117854;Y;620;1033463
814;52927;Y;463;1042461
19090;172804;N;211;1022646
7375;123138;Y;295;1048048
9733;116381;Y;686;1037303
15478;224989;N;854;1019594
4995;143407;Y;457;1018976
6680;105644;N;18;1059011
11279;141012;N;716;1022007
5073;54225;Y;208;1094308
7011;1514;Y;110;1043300
1786;32494;N;85;1093837
5261;57769;Y;132;1061826
3025;81784;Y;573;1037821
8936;155576;N;833;1021255
3545;67035;Y;291;1093019
14178;109664;N;144;1036038
8407;121655;N;162;1045453
2097;52852;Y;334;1057202
2311;54648;Y;404;1064119
2241;91122;N;758;1018388
5834;138624;Y;349;1013616
5746;6592;Y;115;1047855
6545;39322;N;291;1087215
6641;127135;N;401;1008711
4522;8994;Y;170;1053027
30690;196204;N;126;1075607
39517;487003;N;378;1006389
3452;30214;N;210;1094230
11726;135435;N;105;1085132
3240;73912;;832;1009640
3238;125086;Y;72;1025742
2622;77979;Y;659;1021624
4280928333;399619;N;179;1000571
23138;173739;N;115;1019293
16499;116351;Y;374;1067806
11059;75065;Y;344;1073722
4939;66339;Y;436;1068741
9752;83001;Y;396;1075535
621;28043;Y;450;1050452
9672;208329;Y;482;1004512
8402;121382;Y;717;1016762
10318;103668;Y;219;1046041
13506;52047;Y;380;1067837
6479;62929;Y;435;1064565
8640;8056;Y;494;1059044
259;36651;Y;503;1057191
12332;149179;N;624;1024137
5104;20639;Y;363;1053335
27697;223899;N;290;1026997
25778;165819;Y;-1;1014327
4330;49895;Y;34;1060074
5032;116135;N;736;1020517
4851;55828;Y;291;1060110
17992;204203;Y;335;1075502
1832;80603;Y;364;1053129
1012;41256;Y;711;1022319
8740;157677;Y;726;1024668
8652;178844;Y;200;1040683
4023;75983;Y;697;1027295
12634;758;Y;136;1081690
3174;2997;Y;619;1043843
4646;71931;Y;570;1030927
6281;12751;Y;690;1019009
2052;34699;Y;226;1096080
1245;56444;Y;375;1051978
19788;8306;Y;258;1090419
27954;20107;Y;227;1027026
409;35605;N;206;1094460
8219;16551;;1136;1005679
2417;49426;N;136;1052999
2644;4725;Y;214;1096367
2793;71053;Y;658;1039702
3618;981;Y;853;1014914
13389;124859;Y;197;1015934
21263;169622;Y;224;1013632
11628;99341;Y;7;1042138
2285;76046;Y;658;1039748
9734;97869;Y;95;1055371
5265;101848;N;575;1029451
4823;88733;N;392;1049942
650;4554;Y;245;1087221
4604;79024;Y;178;1043825
2347;47893;Y;430;1069469
1120;68602;N;640;1028757
13531;201805;N;695;1023362
4066;47984;N;340;1074402
2523;42628;N;302;1072975
36926;351995;Y;159;1003128
4648;71405;Y;402;1056424
21108;113812;N;494;1019722
7760;176578;Y;4;1006391
4101;56496;N;302;1084924
3260;12083;Y;276;1009632
889;40522;N;579;1047796
887;35843;Y;194;1084927
1771;28854;Y;561;1043507
1366;52016;Y;425;1060791
6387;37506;N;252;1085675
4623;117677;Y;47;1044139
842;11634;Y;727;1033512
5426;6859;Y;23;1043407
2766;54628;N;220;1093736
1328;20176;Y;485;1046534
2302;48864;Y;379;1079768
824;74643;Y;717;1099160
2116;49051;Y;468;1053678
7742;168338;Y;207;1023577
3026;64118;Y;466;1048532
1732605;163781;N;491;1001899
4015;39924;N;211;1090573
9642;59109;Y;325;1058917
18970;191924;Y;311;1099043
1169;27928;N;209;1090795
4950;10971;Y;107;1097994
700;28893;Y;240;1072884
7646;124382;Y;737;1015657
23108;149493;Y;596;1019713
6551;333033;Y;180;1006617
1693;24955;Y;338;1056695
7675;123515;Y;612;1038436
6034;125325;N;550;1051346
2554;61107;Y;524;1047341
4154;91519;Y;216;1049310
7480;162471;Y;894;1007300
945;46633;N;704;1022811
8764;64046;N;263;1089896
3664;39043;Y;423;1053575
1975;39828;Y;22;1077806
3622;22226;Y;183;1058980
22795;175222;N;411;1034167
3611;49728;N;200;1083186
26399;195929;N;390;1076958
3651;61021;N;50;1066887
2355;108686;Y;423;1007145
639;32961;Y;225;1093414
1059;71456;Y;622;1037488
19903;172999;Y;543;1040521
22211;164669;N;424;1070476
4292;96247;;842;1013413
8242;15876;Y;377;1015959
17843;145701;Y;184;1099907
6624;77874;Y;261;1090150
7711;74685;Y;405;1064043
10770;74641;Y;236;1040270
2748;50167;N;237;1047651
4080;102374;Y;884;1013575
3693;84801;Y;1465;1000947
5756;103773;Y;873;1010704
1476;91534;N;269;1025515
5302;12204;Y;184;1093087
3612;4567;Y;397;1065642
5021;112098;Y;823;1016941
15734;142677;Y;396;1049067
2472;96479;Y;105;1008923
5382;90491;N;496;1058543
15881;151477;Y;667;1020968
716;49683;Y;242;1092077
1869;46142;Y;371;1082598
2986;56612;Y;298;1092468
819;40377;N;409;1055353
3754;53933;N;85;1080153
7239;81323;N;244;1091850
14582;166276;Y;313;1006222
2433;49665;Y;398;1056993
18731;161725;Y;175;1055509
24311;235974;Y;106;1011616
9259;1135;Y;778;1025392
1557;101704;Y;1084;1008386
7227;127536;N;90;1060742
7571;5979;N;268;1068485
1540;41345;Y;2;1085235
3561;62715;Y;565;1032164
2622;48811;Y;191;1097203
3577;105313;Y;447;1056443
10352;183999;N;310;1082450
249;27424;N;261;1083658
1129611167;877257;Y;1120;1000299
13145;186797;Y;99;1004604
10135;199465;N;332;1007585
16856;230395;Y;331;1005907
311;73654;Y;731;1024231
3927;70654;Y;372;1069120
3385;79964;N;76;1084761
9409;181302;Y;109;1006385
1827;33453;N;232;1088417
7954;16774;N;955;1006084
1477;25547;Y;188;1086024
3408;65216;Y;444;1044342
17678;22844;N;713;1022216
2184;60157;Y;1007;1008920
1220;110266;Y;94;1022927
2842;85638;Y;567;1049212
8083;133015;Y;371;1025833
10042;131622;Y;858;1019089
68;54811;N;571;1037964
136445;814079;Y;189;1000964
418;91778;N;929;1014347
3626;63338;Y;197;1062080
874;54161;Y;178;1053780
3065;44827;Y;340;1088307
871;6636;Y;454;1015870
1157;29448;Y;132;1069735
5201;82814;Y;522;1036689
5515;90325;Y;523;1042586
4595;81765;;234;1098275
529;21461;Y;284;1066319
9913;85074;N;387;1050569
6287;46973;Y;285;1093504
3674;61567;Y;414;1054640
12153;227544;Y;56;1031438
8312;71891;Y;253;1090998
6982;13745;N;89;1006002
6125;108235;N;805;1018287
1950;138001;Y;483;1040280
27022;313208;N;247;1018998
325;6518;Y;967;1005696
1280;11458;Y;321;1078840
8445;130767;Y;398;1008217
6639;12114;N;717;1025420
1642;42488;N;243;1092012
4059;2952;Y;224;1076279
2009;71919;Y;433;1052461
2980;70126;Y;661;1039473
9486;98847;N;352;1072203
3721;119286;Y;726;1024663
4014106;661811;N;518;1001154
2640;43203;Y;316;1080229
6173;115695;N;437;1037508
1537;47634;N;314;1090906
4431;51681;Y;152;1058954
9077;155147;Y;646;1027928
156;31804;Y;250;1018027
3721;54974;N;338;1074982
3849;36168;Y;285;1076645
7077;120318;Y;305;1034891
13468;57723;Y;188;1086096
18258;216582;Y;28;1015398
1460;46445;N;366;1084467
2716;129984;Y;354;1023704
103;25174;N;268;1089312
3936;61336;Y;29;1054386
3067;35299;N;322;1069614
17311;314227;Y;364;1023517
349;22439;Y;329;1076976
863;28744;Y;204;1091322
3565;18166;N;253;1070743
13242;12725;Y;263;1083062
1930;40161;N;202;1094634
13880;125135;Y;130;1043958
2095;5427;N;733;1032545
1365;61337;Y;493;1039252
3524;41935;N;189;1095245
19012;130701;N;64;1022084
9334;105961;N;213;1094112
8589;117935;Y;840;1020737
2353;32566;Y;187;1086165
14450;129797;Y;286;1076384
6242;68588;Y;158;1067745
4919;117158;Y;32;1023755
4659;8152;Y;566;1022875
2091;129961;Y;271;1035217
1719;2113;Y;508;1056467
9316;127295;N;627;1036970
16931;175561;Y;498;1013122
9808;129858;Y;328;1012657
3368;86989;Y;472;1041427
7592;160793;N;397;1057032
2204;43754;Y;218;1089706
18469;23616;Y;977;1012292
3229;66637;Y;347;1055397
3350;26526;N;239;1087813
3779;39469;Y;404;1048458
12008;208544;Y;689;1005940
5833;63398;Y;52;1050935
7608;69392;Y;39;1092448
5082;104377;N;542;1034981
2484;8105;Y;888;1016641
2762;35852;Y;310;1071488
12111;157683;;8;1015776
22224;268878;Y;420;1099329
6969;138646;Y;340;1042780
707;55447;Y;313;1061277
4088;106835;Y;690;1036667
2953;94053;N;369;1050006
2636;33765;Y;187;1086172
3450;37375;Y;323;1059467
4597;71467;Y;253;1064825
5470;93815;Y;184;1086980
11341;100916;Y;101;1059332
5710;115253;Y;697;1035920
9250;110991;Y;57;1067886
5020;85357;N;59;1055126
4836;75574;Y;30;1095868
9573;123302;N;35;1099394
4291;12485;Y;274;1079309
6244;78741;Y;576;1029227
5193;5612;N;191;1092481
2198;43074;N;291;1065171
13032;69621;Y;97;1073627
3641;71409;Y;326;1089599
7483;218045;N;518;1043149
2116;28787;Y;224;1089191
4753;29203;N;432;1059186
7165;115553;Y;1038;1007642
4859;47807;Y;75;1089729
4941;53164;Y;352;1072180
789;30;Y;259;1084434
40088;6099;Y;163;1006235
17595;254124;N;815;1017479
3291;110205;Y;812;1009566
2430;62747;Y;595;1026716
5963;103099;Y;359;1053845
5957;104194;Y;441;1051512
7231;205516;Y;386;1021526
5984;68946;N;70;1085337
6355;3488;N;223;1077112
8151;137739;Y;223;1016313
11667;184814;Y;477;1011903
2163;73354;Y;147;1037257
5308;106841;N;568;1042747
7892;118273;Y;307;1091714
2246;94808;Y;674;1003155
7953;154066;Y;152;1047281
5599;65002;Y;500;1008946
6160;102079;Y;994;1007459
14835;24852;Y;599;1039570
3367;45978;Y;81;1061193
26501;361262;Y;44;1035393
10971;146421;N;789;1016108
5108;940;Y;52;1045990
4017;76708;Y;409;1047982
1421;44016;Y;254;1070640
2389;3241;Y;329;1068754
8509;135413;Y;482;1046913
9204;150915;Y;96;1004723
7285;99926;Y;255;1070503
8390;11946;N;730;1015985
9567;135774;Y;10;1036572
462;78014;Y;193;1077986
4206;108947;Y;512;1048533
1629;32492;Y;200;1096884
956;66385;Y;4;1004780
8576;200108;Y;154;1023674
4500;79604;Y;484;1036762
2403;89263;Y;391;1066383
32404;232132;Y;48;1073285
3311;39345;N;331;1068414
3809;113486;Y;129;1019057
11951;80627;N;18;1078969
9872;92818;N;133;1033767
18781;25392;N;104;1044811
4751;25356;Y;188;1086102
4405;61592;Y;519;1037049
877;48906;N;419;1054080
2064;2716;Y;360;1070927
8889;152985;Y;952;1013318
5434;71121;Y;671;1033076
1860;55584;Y;352;1039361
23241;369863;Y;436;1045196
7904;86282;Y;547;1040092
11651;131263;N;857;1019220
174;94647;Y;940;1011130
2591;22921;N;209;1080014
937;39311;Y;401;1048813
5673;13332;Y;740;1023616
8540;80529;N;430;1069509
314;13153;Y;307;1083652
2383;49565;Y;353;1072036
3382;42597;Y;305;1069192
2876;39254;Y;82;1078667
19175;360646;N;250;1087695
2718;52841;Y;576;1029061
10343;156896;Y;973;1012438
4433;79231;Y;435;1052276
1301;40303;Y;357;1053974
879;48612;Y;671;1025474
436;10431;Y;1306;1001356
3042;57825;N;241;1072782
4222;72503;Y;440;1044799
5515;6773;N;357;1086028
418;76619;Y;768;1021543
19881;308951;Y;238;1004332
22800;322141;Y;415;1054495
2428;44286;Y;458;1065552
3329;105638;Y;611;1038471
3884;99547;Y;926;1099346
6891;16169;Y;925;1014602
5517;80384;N;323;1059383
1408;84993;N;643;1021221
6062;96576;N;201;1083058
3613;108642;Y;610;1044718
702;82189;Y;817;1017340
6285;83231;N;267;1082385
827;55127;Y;571;1011825
17870;161505;;382;1067647
1518;35392;N;356;1064737
2278;39338;Y;366;1070021
2293;70526;Y;425;1046374
1936;970;Y;578;1041696
5451;96613;Y;172;1040596
4660;32522;Y;297;1063902
3508;140736;Y;834;1099554
3320;37248;N;318;1079692
15898;37746;N;192;1097131
1354;54899;N;391;1076715
7907;105337;Y;68;1010778
5104;9862;Y;529;1046803
3919;74254;Y;239;1033128
8775;39781;Y;163;1085659
11453;50353;Y;251;1071120
4843;68493;N;160;1036848
4279;85725;N;310;1082719
8681;6899;N;367;1062650
8985;206906;Y;121;1016703
4006;73407;Y;336;1075422
6098;62546;Y;392;1057964
17094;124325;N;358;1068077
4054;51253;Y;133;1060717
6468;118648;N;259;1040623
3785;49841;N;268;1094358
656;36411;Y;324;1069348
5211;46559;Y;295;1074294
6091;47975;N;347;1054831
5632;77884;Y;402;1048734
4772;88538;Y;564;1032582
12235;14258;Y;255;1024335
5797;70344;Y;515;1048205
5646;82028;N;512;1056028
3144;113989;Y;991;1011773
7778;100374;N;236;1051187
12224;102452;Y;233;1088336
14030;243962;N;767;1000455
3997;102605;N;332;1034115
7916;104719;Y;1109;1004066
3379;45997;Y;314;1081120
10659;248986;Y;876;1012043
2732;26767;N;212;1094146
25616;342438;Y;556;1011490
6224;85439;Y;181;1066604
2888;75955;;438;1045028
1164;53548;N;440;1068103
9423;99623;N;48;1052888
11853;20237;Y;219;1020118
3348;42492;N;207;1096627
2332;81049;Y;344;1087974
3370;63527;N;344;1073702
6396;55542;Y;532;1041698
15718;14562;N;314;1038858
2439;53445;Y;200;1071964
7061;56816;N;291;1075262
5055;31839;N;212;1096445
19175;219161;Y;504;1000132
1950;56868;Y;321;1078713
18738;281861;Y;542;1010940
1013;24756;N;217;1078006
2800;57096;Y;231;1074601
3511;72504;Y;416;1062134
5868;137221;N;420;1003365
9428;140756;Y;778;1020761
3718;45833;Y;296;1064152
29157;436433;N;35;1099291
14768;10275;N;148;1089333
10087;165675;Y;524;1035088
1433;49448;Y;436;1058426
6741;89257;Y;322;1078516
3722;3402;Y;352;1065243
3552;53666;Y;444;1056903
6247;134205;Y;34;1023157
41;33164;Y;452;1066473
17794;414919;Y;384;1001617
602;52954;Y;479;1061772
2786;4875;N;328;1077172
16231;219171;N;110;1000760
4058;47297;Y;329;1068645
5202;69717;Y;209;1096572
7727;31755;Y;309;1083125
8958;115969;Y;709;1011237
9520;107416;Y;336;1056161
23363;270614;Y;172;1000446
4943;10885;N;532;1035747
1036;33855;Y;5;1035768
2862;56238;N;400;1074781
5996;131458;Y;295;1098777
2869;79576;Y;638;1029181
3012;47497;N;214;1094035
8069;130288;Y;465;1047887
20642;210705;Y;480;1047138
494;75543;Y;1298;1002398
251;27011;Y;340;1056301
5935;6115;N;311;1041732
18219;333948;N;735;1031829
1260;39131;Y;257;1084870
10151;126905;Y;111;1050192
7221;71996;Y;3;1068273
9218;129403;N;481;1021189
594;65907;Y;612;1034252
6085;107633;Y;196;1065804
619;66434;Y;572;1037937
6812;97077;Y;340;1029332
3962;71602;Y;681;1029811
14546;204647;Y;81;1025548
21698;127477;Y;351;1065619
30198;188317;Y;1;1005808
4160;33411;Y;188;1097368
5819;90702;N;428;1017165
5068;108654;Y;419;1037129
38571;422211;Y;300;1002549
518;12277;Y;204;1091309
4831;68584;Y;149;1077148
11789;143883;Y;189;1069569
8451;140254;Y;687;1019290
6994;10358;Y;706;1005523
2258;27027;N;380;1067954
3263;104825;Y;841;1010949
1494;4072;Y;678;1024768
16217;1743;N;268;1046956
1708;32747;Y;289;1065456
15632;19228;N;63;1004557
2434;103391;Y;958;1010740
16261;188343;Y;800;1018704
5035;71299;N;324;1089883
5763;59726;N;335;1075690
5160;72405;Y;340;1048096
4049;94802;N;383;1019623
2788;41723;Y;364;1053161
1361;56788;Y;441;1051500
636;35378;N;268;1080966
458;45248;Y;676;1031476
6667;66674;N;363;1063301
4936;113441;Y;1015;1010865
4828;48462;Y;257;1037287
2043;47262;Y;314;1081283
1901;78885;N;579;1047810
15;37162;N;518;1055137
13177;161963;N;672;1038480
1172;86732;Y;403;1073944
6223;98588;Y;496;1050409
7635;175114;Y;650;1003107
2539;60898;Y;596;1026648
7684;60608;N;328;1077276
14380;118865;N;513;1055865
1904;46204;Y;352;1087157
2317;90784;Y;838;1020858
12213;65301;N;417;1071589
1680;101608;Y;845;1014241
3890;106671;Y;166;1020596
2786;124301;Y;501;1044949
8743;130171;Y;215;1014860
2001;60172;;212;1094130
4716;90726;N;174;1033448
106;25519;Y;346;1066283
1381;98585;Y;1203;1002654
8147;87148;Y;326;1077837
8720;86893;Y;134;1067522
1140;8247;Y;793;1015886
2948;74299;Y;569;1042615
2083;70892;Y;367;1079592
6189;61816;N;489;1056912
4068;57393;Y;90;1046959
16445;112963;N;303;1041626
1387;96025;N;114;1025078
3399;48735;N;309;1061963
5152;143001;N;986;1009755
1660;45862;N;332;1076391
5831;81086;N;122;1044963
30468;218847;Y;20;1051239
3910803;513924;N;634;1000223
2345;67294;Y;280;1093745
3485;1138;Y;211;1090508
12456;99806;Y;113;1037013
16855;205933;Y;514;1055737
3359;42445;Y;248;1086417
597;32595;N;274;1088724
14272;149604;Y;303;1023796
2795;46234;Y;687;1028551
12294;94673;Y;247;1072686
424;64524;Y;1125;1004531
3236;34197;N;303;1072728
417;13582;Y;124;1097819
4214;136303;Y;32;1020615
5261;117407;Y;872;1008068
6154;79569;Y;411;1027362
10438;96198;N;447;1067130
7631;843;Y;116;1049335
9563;80976;Y;351;1087368
4115;121965;Y;771;1017394
972;45666;Y;315;1080568
4869;53689;Y;289;1082681
6349;74971;Y;636;1029763
779204;243996;Y;1504;1000466
6392;13942;N;1056;1003917
4142;59271;Y;9;1060130
3178;40468;Y;353;1065185
5943;117839;N;795;1015799
11651;271393;N;718;1021799
12914;91163;Y;310;1082398
3676;125516;Y;109;1023262
1634;86068;Y;673;1013668
2321;41463;Y;354;1086575
5882;59743;N;251;1091154
7049;62069;Y;316;1070547
3193;59919;Y;76;1070194
16725;103989;Y;432;1059149
3024;102027;Y;135;1083635
3894;63626;Y;211;1090559
10638;69393;Y;51;1025844
1444;32657;N;234;1095880
24785;190629;Y;288;1017347
14059;194681;Y;659;1002021
11253;129407;N;399;1098781
1731;36059;Y;221;1076872
5838;121382;N;706;1035359
16877;90277;N;234;1088193
3593;75333;N;427;1059820
19917;182616;Y;572;1042390
5713;75745;Y;516;1055380
6252;61522;N;395;1075813
7196;111178;Y;808;1012269
2055;39875;Y;353;1065134
845;4877;Y;456;1049716
10148;49406;Y;83;1091127
5438;47022;N;376;1080800
4020;51947;N;268;1089363
443;10769;Y;199;1091670
7521;63494;Y;314;1060963
7110;6642;Y;100;1057998
9072;19174;Y;474;1004800
1191;48424;N;455;1049778
1508;37774;N;331;1057735
2912;43943;Y;220;1093677
13832;91198;Y;347;1087743
10714;114629;Y;136;1074863
2132;5432;Y;446;1036630
4182;79431;N;493;1059330
2431;37454;Y;180;1075308
6786;70429;Y;18;1084949
3743;102041;Y;474;1052992
4131;69372;Y;660;1034109
15964;177935;Y;691;1005989
25527;99695;Y;126;1031297
8049;2811;Y;276;1048875
16498;167808;N;356;1055765
6667;91556;Y;743;1029625
10656;224616;Y;197;1025767
3615;58075;Y;346;1055590
9707;132558;Y;935;1007220
8716;96299;Y;271;1063198
7510;57146;Y;112;1096611
2211;68927;Y;185;1057944
18975;247199;N;75;1034311
9169;170312;Y;71;1031644
3442;6204;N;384;1067336
7002;50392;Y;311;1082132
1324;4205;Y;304;1091946
574;60808;Y;951;1099138
6096;92202;;799;1018816
2352;115294;Y;1052;1009558
2690;42296;Y;183;1093160
27923;216134;Y;350;1024978
3441;64557;Y;587;1040731
5815;160034;Y;576;1011376
2924;40708;Y;358;1085947
4209;50973;Y;504;1044598
6276;106483;Y;678;1098507
8939;60979;N;737;1031208
701;61732;Y;17;1070605
10316;84646;N;405;1044370
5518;6314;Y;902;1012916
6005;82671;Y;427;1060195
9349;109179;Y;77;1034162
10418;99954;N;264;1089769
19439;37566;Y;110;1039603
4322;101737;Y;669;1033200
3303;85591;Y;28;1030550
927;57529;Y;664;1026024
2399;8452;N;560;1033237
3227;58988;Y;590;1027212
1894;41261;N;365;1053073
25365;307839;Y;700;1004486
4550;7295;N;680;1030277
